review,star
관람객나쁘지않은정도세계관있음  ,5
강동원도 영화를 선택해서 찍어야할듯...그래도 강동원이라 4점준다  ,4
기대를 1도 안하고 봐서 그런가 생각 보다 볼만했는데 스토리도 너무 끊기고 뜬금없는게 너무 많았어요ㅠㅠ 한효주 김무열 민호 강동원 정우성 얼굴보러가는 영화..  ,6
보는 내내 왜? 라는 단어가 계속 생각나 아쉬움을 지울수 없지만 쉽지 않은 시도에 박수를 보내고 싶다.  ,7
니맛내맛도 없는 영화. 메세지는 약하고 한효주만 예쁨  ,4
관람객그냥 아무생각없이 보면 그럭저럭합니다  ,6
안봤는데 별점이 개똥망이군...  ,10
괜찬은데~~~~재밌어요  ,10
원작과 비교해서 보는 즐거움도 있고 한국적 정서를 살린 액션과스토리도 괜찮은 영화.  ,8
우와 ~ 어제 개봉한 날에 봤는뎅~대연CGV에서 인랑 재밌었습니다.  ,10
인랑  재미있어    볼께    인랑   본다  ,8
개인적으론 마녀랑 반반 섞었으면 역대급 명작이었을듯싶다  ,6
짧지 않은 런닝타임~ 하지만 지루한 줄 모르고 봤다. 배우들 고생 많았겠다.. 좁은 시각의 틀속에서 편협하고 공정하지 않은 평점들은 대체 뭐냐? 개인적으론 점수 더 주고 싶다.  ,10
"액션도 너무나 멋졌고 배우들의 연기, 미쟝센, 배경음악 등 미적으로 너무나 훌륭했습니다. 미래의 통일을 앞둔 대한민국을 다룬 것도 흥미로운 주제여서 재밌게 봤습니다. 여기에 영화도 안보고 댓글다는 사람이 많은 것 같아 댓글답니다. 추천합니다.  ",10
이 영화에 별점하나 주는사람들은 인랑같은 존재인것이다감독은 우리에게 인랑이 되지말고 사랑과 밝은미래가 있는 주인공처럼 살라고 말하고있다두남녀의 사랑을 보고 분노하며 자극적인 것을 원하는 우리의 모습이 과연 옳을까?잘 생각해 보시길...!  ,8
 잔잔한 감정표현 좋았습니다^^  조금 박진감 넘치는 남자영화라고 생각하신분은 실망하실 듯...   조금 억지스런 설정이었지만 ㅜㅜ정우성씨의 카리스마연기 짱이었어요^^   강동원씨와 한효주씨의 잔잔한 연기 좋았어요^^응원합니다~  ,10
걍 눈이 즐겁다 빈틈 없는 영화!  ,10
액션은 우리나라 영화에서 이정도? 이라는 생각이들정도로 최고였고 스토리는 이해하기 조금 힘든 심오한부분이 있었지만 액션과 영화로써 최고였다  ,10
아니...나만 괜찮았나? 최악은 아니였는데..?스토리는 부실하지만 배우분들의 연기력과 중간중간에 로맨스랑액션들이 잘 어우러져서 좋았습니다!  ,8
관람객증~~~말 오지게 재밌어요!!!!  ,10
다들 왜 그러시지..? 전혀 1점2점 받을 영화 아닌데..  명작임!!  ,10
관람객스토리는 걍 그런데 잘생겨서 봄  ,10
전 진짜 최고였다고 생각합니다  ,9
별점테러 진짜 심하다...ㅠㅠ 로맨스만 뺐어도 진짜 명작인데..  ,10
훌륭하게 잘 만들었다! 그러나 민호는 왜 나온거지? 그냥 없어도 영화에는 아무 지장이 없을 캐릭터인데...  ,8
역시.. 배우분들 클라스가... 몰입도 최강입니다....  ,10
djgnffewafdfad  ,1
엔딩에서 반개 더 깎음..  ,1
배우를 잘 골라야 한다는 것을 보여준 작품  ,1
내 인생 최고의 러닝타임이였다.  ,10
"미술과 음악은 올해 대종상 받아야 한다. 극단적 저평가. 한국영화 클래식이 될만한 미장센 몇 개가 나왔다. 오래도록 회자될 것이다. 이 영화의 가치를 못보는 평론가, 대중의 수준이 안타깝다. 작년엔 남한산성, 올해는 인랑이 최고다. 오래기억남을듯.  ",10
재밌는데..평점이 낮아 이상하네요. 군함도가 생각나네요.  ,10
평점이 왜 이리 낮지? 그렇게 나쁘진 않았는데..볼만한 영화 분위기도 잘 만들었고  ,10
원작 보고난 후에 vod로 본 결과 리얼급으로 욕먹는건 좀 아닌거 같음 원작 그대로 잘표현했다 대충보고 입터는 애들 극혐이네 ㅉㅉ 원작은 봤나  ,8
강동원 팬이라서 아쉬운 마음에 10점 줍니다 동원이형 힘내세요  ,10
김지운 감독님의 앵글은 살았지만 편집이 좀 더 과감하게 밀어 붙이고 눈치 없이 했다면 ~~ 감독님 최고입니다~~~  ,10
이영화를 보기전에 다세포소녀를 봐버렸습니다.  ,10
평점 너무낮음 좀올려주자 아무리 노잼이라도  ,10
원작 스토리를 따르면서 새로운 배경에 맞게 각색 잘한 것 같다. 원작의 인랑과는 달리 영화 속 인랑은 좀 더 인간적으로 표현됐다는 것을 이해하고 보니 처음 봤을 때 갑작스레 느껴졌던 감정들이 훨씬 매끄럽게 다가왔다.  ,9
연기 스토리 모두 한국뻔한영화들에 비해 신선하고 좋았고 오랜만에 영화에서 연기를 봤다 맨날뻔한 개그와 애드립 질렸는데 굿 영화 물론 어색한부분있었지만  ,10
내용은 그럭저럭   난 강동원이 넘 멋져서.ㅋ  ,10
내 인생 최고의 영화였어요  ,10
엔딩은 원작이 맘에 들지만 그렇다고 영화가 나쁘지는 않았다.  ,8
인정합니다 솔직히 기대진짜 많이했어요. 강동원 액션 역시나 아름다웠고 여름에보기에 충분히 시원했습니다. 그것만큼은 볼만합니다.  ,8
관람객액션은  좋은  스토리는 좀 지루한..  ,8
나만당할순없다....  ,10
멜로씬은 별로 였지만 액션씬은 좋았습니다  ,9
그래도 액션만큼은 진짜최고 스토리는 원작으로 느낍시다  ,8
관람객무더운 여름 더위 확근하게 날렸버렸네요  ,8
생각보다 좋았어요 평점보다는 훨씬  ,8
"음.. 김지운 감독과 여러 유명 배우들의 출연으로본 영화,  영화 중간중간 액션신은 볼만했는데, 첫만남에 진도가 나가는 거 보고 '풉' 하고 웃었음.애니 실사화는 '엣지 오브 투마로우'가 교과서적인 것 같음. 근데 이건 역시 톰형이 나오는  ",7
"관람객마이너리티 리포트의 대사도 오글거렸고우리가 찬양하는 시들도 오글거렸다.그냥 우리가 변했고, 그 감성이 사라진 것일뿐. 누군가에겐 명작 나같이 여유없는 사람에게는 졸작.  ",10
난 나쁘지 않았는데ㅠㅜ  ,8
어쩌다 리얼로 비교를 하는진 모르겠는데 리얼 끌고와서 발목잡고 같이 죽자고 하면서 부빌만큼의 영화는 아님. 한효주가 생각보다 입체감 있는 캐릭터였고 의외로 정우성 캐릭터가 흐지부지한 감이 있었음. 액션이 좋다.  ,8
"나름 볼만했습니다. 정우성, 강동원 남자가 봐도 멋있다는...  ",7
전반적인 액션도 좋았고 실사화도 잘됐는데 멜로... 멜로 도대체 왜넣었는지 모르겠다 잘 어우러지지도 않고ㅠㅠㅠ 7~8정도 주고싶은데 평점 너무낮은거같아서 그냥 10줌 망작은 아니고 멜로가 좀 아쉬움..  ,10
재밌었네용 몰입도있고강동원 홧팅!  ,10
존잼이더라 댓글알바는 믿고거  ,10
난 재밌던데 액션씬 진짜 잘 나옴ㅎㅎㅎㅎ  ,10
곧 다운로드 극장에서 개봉 하겠군?안 봤지만 결과는 이미 나온듯?역대급 순위에 오를듯?  ,10
너무 지나치게 저평가 된 감이 있음  ,7
오늘아침에 조조로 보고 왔습니다.이 영화에 대한 악평이 많아서 꼭 봐야겠다고결심을 하고 봐서 그런지... 악평을 받을 많큼졸작은 아닌듯 한데요..  ,6
나만 당할수는 없지. 꼭봐라 두번 봐라  ,10
난 재밌었음! 배우들도 좋았고~ 볼거리도 많고~  ,10
남산타워 액션신까지는 설정몇가지 빼고 상당히 좋았음.정보기관 vs 특수경찰대 간의 알력다툼인가 했는데 갑자기 공포물을 찍더니 마지막 1대1 대결은 가히 가관 ....  ,6
고생하셨네요  잘 봤어요.  ,6
"큰 기대 안하고 가서 봤는데, 액션씬들이 좋았다.  ",8
관람객한효주가 이뻐서 앉아있을 수 잇었다  ,4
평점보고 기대를 안해서 그런가...갑자기 뜬금없는 키스빼고는 나머지 다 괜찮았는뎅... 내가 유치해서 그런가보당!!^^  ,7
난 재밌었는데 허허러러러러  ,10
흥미로운 소재와 스토리에 나도 모르게 빠져들었다  ,10
나만 당할 수 없다!!!!  ,10
영상미 중점으로 보신다면 재밌습니다  ,10
"영상미도 너무 좋고, 실사화를 잘한듯  ",10
뜬금없는 러브라인만 빼면 볼만함 영화 평점 5점대는 OO오바같아서 7점주거싶은거 10점줌 보니깐 이해력 딸리는 애들은 못알아들을만함 이해해^^.. 존나 아깝다 이 배우 소재를 갑분멜로 망치다니ㅠ 액션씬도 볼만한디 뭔가 영화를 두시간에 우겨넣은 느낌  ,10
액션만큼은 아저씨급스토리는 낮이밤저동원이형 너무 잘생겨서 키스신때 내가 눈감을뻔 ㅡㅡ그나저나댓글들 보면 여기가 영화 평가하는댄지 테러하는덴지 모르겠네  ,8
인랑은 불사조다 종아리 죽창에 아작나고도 절룩이는 모습 1도 없음 개인적으로 정사신이 없어서 아쉬웠음 전쟁중에도 아는 나온다를 실현시켰어야했다~  ,6
멜로 부분 빼고 다 괜찮았음  ,10
관람객볼만한영화  배우들도 전부 멋찌고  ,10
"역시 강동원..,짱짱한 배우 라인업멋진액션..,한번쯤 볼만한 영화^^  ",10
액션이랑 긴장감이 너무 좋았어요~~~  ,10
총기액션 좋았음. 화면도 멋졌고 강동원도 멋지다. 다른건 어차피 기대안했기 때문에 난 만족. 너무 무턱대고 점수 깎는 사람들이 있어서 균형맞추려고 만점 준다.  ,10
재미지긴한데...아...애매한것이 하나 있네...그 하나를 다들 공감하는듯ㅋㅋㅋ  ,10
최악의 영화  뭘 말하고싶은건가?  ,1
진짜 기대를 너무 많이 했나 봄... ㅠ 걍 적당히 재미있음;; 남은 건 공작이다.. 공작만 기드린다  ,8
오늘 보고왔는데 잼있네요 강동원 연기변신 멋있음~~ㅎㅎ  ,8
액션신은좋았지만 스토리가 조금아쉬웠어요~~  한효주와의 감정선이잘살지 않아서ㅠㅠ  ,6
"매력적인 배우들과 준수한 액션, 그리고 몰입감을 망치는 스토리  ",6
멜로가 너무해..  오라든 손발 펴는 클리닉 어디가면 좋은가요  ,6
관람객너무나도재밋엇어요 다음에도 또봐야지  ,10
생각보다 볼 만한데?? 권력기관 암투도 잘 연결했다. 정우성은 뭐라는 지 하나도 모르겠다 딕션 ㅅㅂ ‘박근혜나와’ 만 할 줄 알지 발음 엉망  ,10
원작 잼있게 보셨던 분은 봐도 괜찮은거같습니다  ,8
"세계관과 스토리가 연결되지못함. 배우 얼굴만 팔아도 더 나았을텐데.. 액션은 좋왔는데, 마지막 전투씬은 이해가 안감... 원작. 세계관. 좋은 배우들로, 이런 결과물을 낸 감독이 정말밉다. 그럼에도 10점을 주는건, 그래도 한번 보고 판단하시라고,,,  ",10
원작보고 봤습니다. 원작의 느낌을 최대한 살리면서 색다른 앤딩이 있어서 새롭고 좋았습니다. 첩보물로 이해한다면 여러가지가 보이는데 원작을 봐서 그런지 이해가 잘갔는데 많은 사람의 공감을 얻지 못해 너무 아쉽네요 개인적으로 수작이였습니다 잘 봤습니다.  ,10
1점 주는 사람들은 뭐지?? 이게 어떻게 1점임??   솔직히 7.5이상은 됨...너무 조작이 심하네....  ,10
22세기에 나올 영화가 미리 나왔다! 감각적인 액션! 압도적인 비쥬얼!  꼭 집에서 돈주고 결제해서 보시기 바랍니다!!  ,10
관람객나름 신선하고  볼만했음  ,6
기대를 너무 안해서그런지 볼만하더이다 ㅎㅎ  ,10
강동원 눈빛 좋고~~액션 좋고~~재밌게 잘 봤습니다~~~^^  ,10
관람객강동원씨 멋있었구요. 짠한 멜로느낌 좋아요. 통일을 이루어서 도라산역에 기차가 지나는 모습도 좋았어요.  ,8
보면서 많은 생각이 들었던 영화  ,10
사람들이 자꾸 재미없다재미럾다거리니까 봤는데 솔직히 존나재미없다는아님.. 볼만한데 지식인들 납셤ㅅ넹  ,8
관람객이게 평점 테러를 당하는 이유는 이 영화의 해석이 정치적으로 속고 있는 사람들에게 속지말라는 이야기를 하기 때문이겠다. 내용이 미쳤다기에 얼마나 미쳤는지 궁금해서 봤는데ㅋ 빠알간 망토를 입은 늑대 이야기가 듣기 거북한 사람들이 보기엔 많이 거북하겠다.  ,10
재밌어요 완존 개재미임  ,10
관람객강동원액션신 정말 멋있었습니다.  ,10
저는 전혀 지루하지 않고 끝까지 재밌게 잘 봤습니다. 액션이나  완성도가 상당합니다. 스토리가 좀 아쉽네요.  ,8
주변인들은 재미가 없다고해서 비추천했지만 그래두 보고싶어서봤다.역시 보길잘한 것 같다. 연기들을 너무 잘해서 더 잘봄좀 내용이 복잡?한감도 있지만 추천한당  ,10
진짜 재밌어요 인생에서 한번쯤 은 봐야할 영화  ,10
관람객나쁘디 않았습니다 근데 배우들이 다 해준 느낌  ,8
중간이 매끄럽지않았던건 사실이지만 잘만든 영화이고 집중하면 내용도 이해할수있을꺼라 생각합니다.친절한 영화는 아니지만 훌륭한 영화라 생각합니다.  ,8
11000원이면 살짝 아까울수도있었는데 5000원으로봐서 평타친느낌 1점 까진아님  ,5
오른쪽 연관영화에 클레멘타인 있다... 그렇다... 희대의 띵작이다!  ,10
물론 맬로는 너무 뜬금 없었다만 진짜 꿀잼까진 아니어도 와 못봐주겠다는 절대 아니었어요. 나만 그런가  ,8
볼만한데요~* 왜들 그리 악평을?  ,9
캐스팅 9점 / 액션 8.5점  /  연기 8점 / 현실성 1점  /  내용 7점평점  6.5~7점영화 보신 분들은 공감하실거라고 생각됨.  ,7
감독님 영화 잘봤습니다.  ,10
원작 팬이라 후기보고 망작 걱정하면서 갔는데 생각보다 훨 나왔다. 퀄리티는 애니가 더 나은데 영화도 나름 재밌다. 잘생긴 배우들 보는 맛도 나고. 원작 팬이라면 극장에서 봐도 좋을 듯.  ,8
"정우성과의 관계나 인랑 상징성이 더 부각되었다면 내용이 조금 더 풍부하게 다가왔을 것 같긴하다. 그런데 영화 속 시대적 배경이라면 현실에서 벌어질법한 일들이라는 느낌을 주는게 있고, 장면장면 김지운 감독 특유의 씬들이 뇌리에 박힌다. 원작도 보고싶다.  ",10
관람객촬영하느라 배우며 스텝모두 고생하셨겠네요~  ,10
관람객네이버 평점 문제있네요 볼만합니다 ^^  ,10
관람객볼만합니다. 추천드립니다  ,10
인랑이라는 만화자체가 우리나라 관객정서에 안어울림 우리나라는 신과함께처럼 울어야 성공하니까  ,7
꼭 봐라 진짜 엄청나게 재밌다...나 혼자 돈아깝기 싫으니 다 봤으면...  ,10
액션장면이 너무 멋져요.  ,10
영화재미없어..? 강동원 얼굴이 젤 재밌어 내눈은 좋아하더라  ,10
왜 평점이 이렇게까지 낮은거지...?  ,8
